time,Temp1,Temp2,Temp3,dates
401400,15.583178567954173,17.47249097357996,18.00075265040512,2022-04-26 05:40:00
402000,15.460799516237632,17.404400259469302,17.97469061870795,2022-04-26 05:50:00
402600,15.340359202685692,17.335558880531746,17.94749817571142,2022-04-26 06:00:00
403200,15.222070764167537,17.266081716168575,17.919212460451085,2022-04-26 06:10:00
403800,15.106143365841373,17.196084926532897,17.88987272672365,2022-04-26 06:20:00
404400,14.992781803910145,17.125685732320054,17.859520268882985,2022-04-26 06:30:00
405000,14.882186116704712,17.055002191610868,17.828198343696588,2022-04-26 06:40:00
405600,14.77455120481818,16.984152976872455,17.795952088601712,2022-04-26 06:50:00
406200,14.67006646102274,16.913257149340982,17.762828436272677,2022-04-26 07:00:00
406800,14.568915410673972,16.842433933192886,17.728876025820608,2022-04-26 07:10:00
407400,14.471275363284144,16.771802489391703,17.694145110754413,2022-04-26 07:20:00
408000,14.377317075926854,16.701481689654916,17.658687463874532,2022-04-26 07:30:00
408600,14.287204429115516,16.63158989097534,17.622556279282776,2022-04-26 07:40:00
409200,14.201094115768973,16.562244711130518,17.58580607169401,2022-04-26 07:50:00
409800,14.119135343858789,16.49356280560423,17.548492573241766,2022-04-26 08:00:00
410400,14.041469553301718,16.425659646347356,17.51067262797499,2022-04-26 08:10:00
411000,13.968230147637502,16.358649302797964,17.47240408424491,2022-04-26 08:20:00
411600,13.899542241000926,16.29264422557731,17.433745685188583,2022-04-26 08:30:00
412200,13.835522420869408,16.2277550332718,17.394756957516982,2022-04-26 08:40:00
412800,13.776278527038862,16.164090302709177,17.3554980988187,2022-04-26 08:50:00
413400,13.721909447245052,16.10175636312514,17.316029863594824,2022-04-26 09:00:00
414000,13.67250492982313,16.04085709461215,17.276413448240298,2022-04-26 09:10:00
414600,13.628145413757132,15.981493731235838,17.236710375191922,2022-04-26 09:20:00
415200,13.588901876444792,15.923764669190277,17.196982376462543,2022-04-26 09:30:00
415800,13.554835699468402,15.86776528035904,17.157291276783535,2022-04-26 09:40:00
416400,13.52599855262304,15.813587731634913,17.11769887657703,2022-04-26 09:50:00
417000,13.502432296426813,15.761320810151634,17.078266834982557,2022-04-26 10:00:00
417600,13.484168903292897,15.711049755844952,17.03905655316688,2022-04-26 10:10:00
418200,13.471230397514258,15.662856099154476,17.00012905809232,2022-04-26 10:20:00
418800,13.4636288141859,15.616817507149555,16.961544887056153,2022-04-26 10:30:00
419400,13.461366177124283,15.573007636522435,16.923363973142568,2022-04-26 10:40:00
420000,13.4644344958379,15.53149599441656,16.88564553184167,2022-04-26 10:50:00
420600,13.472815781551168,15.492347806326077,16.848447948982024,2022-04-26 11:00:00
421200,13.486482082248727,15.45562389365242,16.811828670364008,2022-04-26 11:10:00
421800,13.505395536673824,15.421380558371787,16.775844093080412,2022-04-26 11:20:00
422400,13.5295084471815,15.38966947675773,16.740549458876377,2022-04-26 11:30:00
423000,13.558763371302373,15.360537601884772,16.70599874971262,2022-04-26 11:40:00
423600,13.593093231846026,15.334027075112978,16.672244585729135,2022-04-26 11:50:00
424200,13.632421445332293,15.310175146724289,16.63933812580485,2022-04-26 12:00:00
424800,13.676662068505372,15.289014105865178,16.60732897090059,2022-04-26 12:10:00
425400,13.725719962652793,15.27057121992801,16.576265070370695,2022-04-26 12:20:00
426000,13.77949097541496,15.254868683485029,16.546192631420496,2022-04-26 12:30:00
426600,13.837862139740285,15.241923576873877,16.517156031881093,2022-04-26 12:40:00
427200,13.900711889605333,15.231747834512198,16.48919773646931,2022-04-26 12:50:00
427800,13.96791029209237,15.224348222812091,16.462358216689275,2022-04-26 13:00:00
428400,14.039319295374808,15.21972632880165,16.436675874540246,2022-04-26 13:10:00
429000,14.114792992144324,15.217878557018429,16.41218697012236,2022-04-26 13:20:00
429600,14.194177897983964,15.218796137595916,16.38892555337379,2022-04-26 13:30:00
430200,14.277313244142928,15.22246514371235,16.366923399989435,2022-04-26 13:40:00
430800,14.364031284168233,15.228866518869436,16.346209951668193,2022-04-26 13:50:00
431400,14.454157613797218,15.237976113935924,16.326812260802413,2022-04-26 14:00:00
432000,14.547511503513723,15.249764734040747,16.308754939724775,2022-04-26 14:10:00
432600,14.64390624313017,15.264198194298288,16.29206011454365,2022-04-26 14:20:00
433200,14.743149497736995,15.281237386401196,16.27674738381819,2022-04-26 14:30:00
433800,14.845043674343025,15.300838353408372,16.2628337819419,2022-04-26 14:40:00
434400,14.949386298512154,15.322952374168324,16.250333747440404,2022-04-26 14:50:00
435000,15.055970400275063,15.34752605678252,16.239259096207192,2022-04-26 15:00:00
435600,15.1645849085852,15.374501440938948,16.229618999727247,2022-04-26 15:10:00
436200,15.275015053566174,15.403816108741546,16.221419968329478,2022-04-26 15:20:00
436800,15.387042775781648,15.435403304889654,16.21466583951392,2022-04-26 15:30:00
437400,15.500447141750454,15.469192063513168,16.20935777131496,2022-04-26 15:40:00
438000,15.615004764925484,15.50510734435752,16.205494240818982,2022-04-26 15:50:00
438600,15.730490231323438,15.54307017622636,16.20307104775131,2022-04-26 16:00:00
439200,15.846676528996053,15.58299780791717,16.202081323156303,2022-04-26 16:10:00
439800,15.963335480529697,15.624803866348516,16.202515543150458,2022-04-26 16:20:00
440400,16.080238177750555,15.668398521570255,16.204361547724144,2022-04-26 16:30:00
441000,16.197155417802023,15.71368865849321,16.207604564564775,2022-04-26 16:40:00
441600,16.313858139774023,15.760578054149178,16.212227237792558,2022-04-26 16:50:00
442200,16.430117861047606,15.808967561944494,16.218209661710087,2022-04-26 17:00:00
442800,16.545707112515814,15.858755301282176,16.225529419321507,2022-04-26 17:10:00
443400,16.66039987186452,15.909836851120636,16.234161625605168,2022-04-26 17:20:00
444000,16.773971994095707,15.962105449737397,16.244078975538397,2022-04-26 17:30:00
444600,16.88620163845243,16.01545219842058,16.255251796693123,2022-04-26 17:40:00
445200,16.996869690951048,16.06976626923782,16.267648106328764,2022-04-26 17:50:00
445800,17.105760181701957,16.12493511647085,16.28123367287522,2022-04-26 18:00:00
446400,17.212660696240324,16.180844691309677,16.295972081687733,2022-04-26 18:10:00
447000,17.317362780069313,16.237379659542512,16.31182480495915,2022-04-26 18:20:00
447600,17.419662335661037,16.29442362079275,16.32875127558975,2022-04-26 18:30:00
448200,17.51936001114283,16.3518593319317,16.346708965054237,2022-04-26 18:40:00
448800,17.616261579937813,16.409568929373194,16.365653464843508,2022-04-26 18:50:00
449400,17.710178310647024,16.467434154319914,16.38553857157212,2022-04-26 19:00:00
450000,17.800927326455675,16.52533657822359,16.40631637546539,2022-04-26 19:10:00
450600,17.888331953379918,16.583157828573082,16.427937352084363,2022-04-26 19:20:00
451200,17.97222205669967,16.640779814569104,16.45035045711496,2022-04-26 19:30:00
451800,18.05243436493329,16.698084952203914,16.473503224048716,2022-04-26 19:40:00
452400,18.12881278073293,16.7549563886029,16.497341864526657,2022-04-26 19:50:00
453000,18.201208678121084,16.811278224651968,16.521811371225546,2022-04-26 20:00:00
453600,18.269481185540833,16.8669357354479,16.546855623061628,2022-04-26 20:10:00
454200,18.33349745382125,16.92181558999035,16.57241749250681,2022-04-26 20:20:00
454800,18.393132909585315,16.975806066071584,16.598438954718244,2022-04-26 20:30:00
455400,18.448271492088598,17.028797264318353,16.624861198567107,2022-04-26 20:40:00
456000,18.498805874325544,17.080681316728107,16.651624738777475,2022-04-26 20:50:00
456600,18.544637667341267,17.131352592639928,16.67866952975747,2022-04-26 21:00:00
457200,18.585677607555752,17.180707900058824,16.70593508044313,2022-04-26 21:10:00
457800,18.62184572671816,17.228646682378884,16.73336056963859,2022-04-26 21:20:00
458400,18.653071504140723,17.275071209292804,16.76088496222806,2022-04-26 21:30:00
459000,18.679294000959555,17.319886764101227,16.788447125793397,2022-04-26 21:40:00
459600,18.700461976133607,17.363001823607895,16.815985947334436,2022-04-26 21:50:00
460200,18.716533983990296,17.40432823234789,16.843440449969048,2022-04-26 22:00:00
460800,18.72747845311233,17.44378137135825,16.870749909379676,2022-04-26 22:10:00
461400,18.73327374642187,17.48128031850702,16.897853969776286,2022-04-26 22:20:00
462000,18.73390820236304,17.516748003051994,16.924692758962635,2022-04-26 22:30:00
462600,18.72938015707159,17.550111352539705,16.95120700273653,2022-04-26 22:40:00
463200,18.71969794752308,17.581301432084544,16.97733813827069,2022-04-26 22:50:00
463800,18.704879895637205,17.61025357553124,17.003028425504727,2022-04-26 23:00:00
464400,18.68495427336073,17.636907508825388,17.028221057576435,2022-04-26 23:10:00
465000,18.659959248820428,17.66120746482072,17.052860269225505,2022-04-26 23:20:00
465600,18.629942813628546,17.683102289542173,17.076891443122925,2022-04-26 23:30:00
466200,18.59496269149067,17.70254553965517,17.100261214435527,2022-04-26 23:40:00
466800,18.55508622827283,17.7194955709743,17.12291757237914,2022-04-26 23:50:00
467400,18.510390263762837,17.733915617840417,17.14480995933214,2022-04-27 00:00:00
468000,18.460960985354287,17.745773863180972,17.165889367730937,2022-04-27 00:10:00
468600,18.40689376393071,17.755043499159644,17.18610843340089,2022-04-27 00:20:00
469200,18.34829297227044,17.76170277828465,17.20542152596783,2022-04-27 00:30:00
469800,18.2852717863123,17.765735054884406,17.223784835860176,2022-04-27 00:40:00
470400,18.217951969667755,17.76712881685338,17.241156458256093,2022-04-27 00:50:00
471000,18.146463641771305,17.765877707639746,17.257496472671598,2022-04-27 01:00:00
471600,18.070945030140184,17.761980538407258,17.272767019430542,2022-04-27 01:10:00
472200,17.99154220718975,17.755441290367862,17.286932371610803,2022-04-27 01:20:00
472800,17.908408812117724,17.74626910725179,17.29995900365923,2022-04-27 01:30:00
473400,17.821705758384127,17.734478277958104,17.311815655201546,2022-04-27 01:40:00
474000,17.731600927341287,17.720088209411184,17.32247339075227,2022-04-27 01:50:00
474600,17.638268848603925,17.703123389670992,17.33190565498505,2022-04-27 02:00:00
475200,17.541890367759585,17.68361334137036,17.340088323463707,2022-04-27 02:10:00
475800,17.44265230205932,17.661592565567293,17.34699974874087,2022-04-27 02:20:00
476400,17.340747084737657,17.63710047612318,17.352620801645504,2022-04-27 02:30:00
477000,17.236372398648726,17.610181324715054,17.356934908184687,2022-04-27 02:40:00
477600,17.129730799896677,17.580884116655525,17.3599280808644,2022-04-27 02:50:00
478200,17.021029332204307,17.549262517655343,17.3615889457364,2022-04-27 03:00:00
478800,16.91047913273091,17.51537475172456,17.36190876389899,2022-04-27 03:10:00
479400,16.79829503010037,17.479283490378887,17.360881448668664,2022-04-27 03:20:00
480000,16.684695135402933,17.4410557333918,17.358503577126097,2022-04-27 03:30:00
480600,16.569900426946916,17.400762681306844,17.354774396795737,2022-04-27 03:40:00
481200,16.454134329555306,17.358479599955462,17.349695827229638,2022-04-27 03:50:00
481800,16.337622289202592,17.314285677236228,17.343272456500774,2022-04-27 04:00:00
482400,16.220591343806625,17.268263872429912,17.33551153261333,2022-04-27 04:10:00
483000,16.103269690987755,17.220500758335817,17.32642294984765,2022-04-27 04:20:00
483600,15.985886253623027,17.171086356531703,17.316019230067578,2022-04-27 04:30:00
484200,15.86867024401802,17.120113966069916,17.304315499022792,2022-04-27 04:40:00
484800,15.751850727526792,17.067679985937716,17.29132945769651,2022-04-27 04:50:00
485400,15.635656186453952,17.01388373161534,17.27708134874708,2022-04-27 05:00:00
486000,15.520314085062802,16.958827246088493,17.261593918113576,2022-04-27 05:10:00
486600,15.406050436523309,16.902615105670062,17.244892371767822,2022-04-27 05:20:00
487200,15.293089372622836,16.845354220965874,17.22700432819181,2022-04-27 05:30:00
487800,15.18165271704787,16.787153633555864,17.2079597655399,2022-04-27 05:40:00
488400,15.071959563077666,16.728124308293754,17.187790964853217,2022-04-27 05:50:00
489000,14.964225856451844,16.66837892231513,17.166532448809008,2022-04-27 06:00:00
489600,14.858663984243927,16.608031650575303,17.14422091611799,2022-04-27 06:10:00
490200,14.755482370501474,16.547197948583516,17.120895171792714,2022-04-27 06:20:00
490800,14.654885079430104,16.485994332706483,17.09659605341892,2022-04-27 06:30:00
491400,14.557071426873772,16.424538158453466,17.07136635355993,2022-04-27 06:40:00
492000,14.462235600831995,16.362947397167055,17.045250738439947,2022-04-27 06:50:00
492600,14.37056629173709,16.301340411541517,17.01829566306179,2022-04-27 07:00:00
493200,14.28224633319246,16.239835730399072,16.990549282920558,2022-04-27 07:10:00
493800,14.197452353858225,16.178551823150382,16.96206136248122,2022-04-27 07:20:00
494400,14.11635444114502,16.11760687437091,16.93288318059505,2022-04-27 07:30:00
495000,14.039115817356093,16.0571185589205,16.90306743303493,2022-04-27 07:40:00
495600,13.965892528895193,15.997203818033386,16.872668132333764,2022-04-27 07:50:00
496200,13.896833149129394,15.937978636808076,16.841740505119024,2022-04-27 08:00:00
496800,13.83207849547476,15.87955782351572,16.810340887136913,2022-04-27 08:10:00
497400,13.77176136124086,15.822054791152594,16.778526616167056,2022-04-27 08:20:00
498000,13.716006262746332,15.765581341646238,16.74635592303094,2022-04-27 08:30:00
498600,13.664929202185222,15.710247453130789,16.713887820902382,2022-04-27 08:40:00
499200,13.61863744669552,15.6561610706941,16.68118199313004,2022-04-27 08:50:00
499800,13.577229324050588,15.60342790097608,16.648298679719286,2022-04-27 09:00:00
500400,13.540794035363223,15.552151211118977,16.61529856302732,2022-04-27 09:10:00
501000,13.509411485155097,15.502431632191936,16.582242652212354,2022-04-27 09:20:00
501600,13.483152129118611,15.454366967775336,16.549192167304493,2022-04-27 09:30:00
502200,13.462076839859302,15.408052007905384,16.516208422911987,2022-04-27 09:40:00
502800,13.446236790874838,15.363578348648955,16.483352711492042,2022-04-27 09:50:00
503400,13.435673358983747,15.321034217941737,16.450686187024978,2022-04-27 10:00:00
504000,13.430418045406974,15.280504307684064,16.418269748724573,2022-04-27 10:10:00
504600,13.430492415633436,15.242069612614673,16.386163925267464,2022-04-27 10:20:00
505200,13.435908058194624,15.205807276223895,16.35442875974282,2022-04-27 10:30:00
505800,13.446666562422887,15.171790443993713,16.32312369552769,2022-04-27 10:40:00
506400,13.4627595152359,15.140088124246557,16.29230746330595,2022-04-27 10:50:00
507000,13.484168516952884,15.110765056866788,16.262037969442776,2022-04-27 11:00:00
507600,13.51086521611482,15.08388159014242,16.23237218592939,2022-04-27 11:10:00
508200,13.542811363237872,15.059493565965733,16.203366042106403,2022-04-27 11:20:00
508800,13.579958883400852,15.037652213607563,16.17507431837204,2022-04-27 11:30:00
509400,13.6222499675274,15.018404052268522,16.147550542077486,2022-04-27 11:40:00
510000,13.669617182188322,15.00179080259152,16.12084688580775,2022-04-27 11:50:00
510600,13.721983597714882,14.987849307306243,16.095014068240477,2022-04-27 12:00:00
511200,13.77926293438127,14.976611461151924,16.070101257772155,2022-04-27 12:10:00
511800,13.84135972637282,14.968104150217394,16.04615597909521,2022-04-27 12:20:00
512400,13.908169503233538,14.962349200807676,16.023224022902475,2022-04-27 12:30:00
513000,13.97957898844314,14.959363337938186,16.001349358892142,2022-04-27 12:40:00
513600,14.055466314747228,14.959158153533998,15.980574052237415,2022-04-27 12:50:00
514200,14.135701255830682,14.961740084393712,15.960938183680392,2022-04-27 13:00:00
514800,14.220145473891051,14.967110399962396,15.94247977340214,2022-04-27 13:10:00
515400,14.308652782644288,14.975265199931298,15.925234708813246,2022-04-27 13:20:00
516000,14.40106942525778,14.98619542165804,15.909236676341896,2022-04-27 13:30:00
516600,14.497234366685506,14.999886857487748,15.894517097656786,2022-04-27 13:40:00
517200,14.59697959984512,15.016320181707162,15.8811050698297,2022-04-27 13:50:00
517800,14.700130465055976,15.0354709873646,15.869027310141552,2022-04-27 14:00:00
518400,14.806505982130442,15.05730983271488,15.858308105395189,2022-04-27 14:10:00
519000,14.915919194484191,15.08180229723547,15.84896926583506,2022-04-27 14:20:00
519600,15.028177524612888,15.108909047113132,15.841030083774596,2022-04-27 14:30:00
520200,15.143083140256458,15.138585910078396,15.834507297015948,2022-04-27 14:40:00
520800,15.260433330553925,15.170783959438316,15.829415057126894,2022-04-27 14:50:00
521400,15.380020891474151,15.205449607173597,15.825764902693114,2022-04-27 15:00:00
522000,15.501634519792216,15.242524705803858,15.823565737313396,2022-04-27 15:10:00
522600,15.625059214844184,15.281946659097049,15.822823812952166,2022-04-27 15:20:00
523200,15.750076687323023,15.323648541093968,15.823542718118262,2022-04-27 15:30:00
523800,15.876465774316106,15.367559223408874,15.825723371138032,2022-04-27 15:40:00
524400,16.004002859803023,15.413603510523236,15.829364018520844,2022-04-27 15:50:00
525000,16.132462299808015,15.461702282813055,15.83446023840594,2022-04-27 16:00:00
525600,16.26161685140614,15.511772647031249,15.84100494908461,2022-04-27 16:10:00
526200,16.39123810475591,15.563728093967182,15.84898842257824,2022-04-27 16:20:00
526800,16.52109691734551,15.617478662976312,15.858398303248636,2022-04-27 16:30:00
527400,16.65096384962074,15.6729311130707,15.869219631404622,2022-04-27 16:40:00
528000,16.780609601165455,15.729989100242614,15.881434871859224,2022-04-27 16:50:00
528600,16.90980544660799,15.788553360684745,15.895023947382994,2022-04-27 17:00:00
529200,17.03832367041981,15.84852189955726,15.909964276990452,2022-04-27 17:10:00
529800,17.165937999781146,15.90979018494338,15.926230818986197,2022-04-27 17:20:00
530400,17.292424034688093,15.972251346622317,15.943796118686825,2022-04-27 17:30:00
531000,17.417559674484018,16.035796379284317,15.962630360731398,2022-04-27 17:40:00
531600,17.541125540003442,16.10031434979639,15.982701425876922,2022-04-27 17:50:00
532200,17.66290539052257,16.16569260812868,16.003974952172804,2022-04-27 18:00:00
532800,17.782686534726622,16.23181700153686,16.026414400397282,2022-04-27 18:10:00
533400,17.900260234908778,16.298572091593584,16.049981123630364,2022-04-27 18:20:00
534000,18.01542210363175,16.36584137365749,16.07463444083152,2022-04-27 18:30:00
534600,18.127972492098863,16.43350749835915,16.10033171428131,2022-04-27 18:40:00
535200,18.23771686949527,16.50145249468302,16.127028430740996,2022-04-27 18:50:00
535800,18.344466192572813,16.56955799420707,16.154678286112777,2022-04-27 19:00:00
536400,18.448037264782933,16.637705456169854,16.1832332737466,2022-04-27 19:10:00
537000,18.548253084269497,16.705776392696208,16.212643775613778,2022-04-27 19:20:00
537600,18.644943180056053,16.773652594046403,16.24285865675916,2022-04-27 19:30:00
538200,18.737943935795087,16.84121635328165,16.273825362610634,2022-04-27 19:40:00
538800,18.82709890046088,16.908350689959356,16.30549001896661,2022-04-27 19:50:00
539400,18.912259085387834,16.974939572432596,16.337797534484434,2022-04-27 20:00:00
540000,18.99328324710037,17.04086813833748,16.3706917054774,2022-04-27 20:10:00
540600,19.07003815538773,17.106022912839755,16.40411532282048,2022-04-27 20:20:00
541200,19.142398846117928,17.17029202423227,16.43801028076154,2022-04-27 20:30:00
541800,19.210248858305366,17.233565416468817,16.47231768743101,2022-04-27 20:40:00
542400,19.273480454988302,17.295735058230957,16.506977976837447,2022-04-27 20:50:00
543000,19.331994827486756,17.3566951481321,16.54193102213934,2022-04-27 21:00:00
543600,19.38570228266172,17.416342315663396,16.577116249973987,2022-04-27 21:10:00
544200,19.434522412811702,17.47457581750394,16.612472755628687,2022-04-27 21:20:00
544800,19.47838424788741,17.531297728843317,16.647939418890953,2022-04-27 21:30:00
545400,19.51722638973868,17.586413129217934,16.683455020057064,2022-04-27 21:40:00
546000,19.550997128119505,17.63983028281917,16.71895835649247,2022-04-27 21:50:00
546600,19.57965453826131,17.691460812564372,16.75438835891754,2022-04-27 22:00:00
547200,19.60316655980743,17.741219867814394,16.789684207460752,2022-04-27 22:10:00
547800,19.621511056961175,17.789026285373936,16.824785447244754,2022-04-27 22:20:00
548400,19.634675859737587,17.834802743463325,16.85963210326852,2022-04-27 22:30:00
549000,19.642658786239327,17.87847590836567,16.894164794367644,2022-04-27 22:40:00
549600,19.645467645914216,17.91997657347629,16.928324846034766,2022-04-27 22:50:00
550200,19.643120223787697,17.959239790485082,16.96205440188579,2022-04-27 23:00:00
550800,19.635644245702828,17.996204992445815,16.99529653356045,2022-04-27 23:10:00
551400,19.62307732463066,18.03081610849735,17.027995348846524,2022-04-27 23:20:00
552000,19.605466888158016,18.063021670017083,17.060096097824598,2022-04-27 23:30:00
552600,19.582870087286427,18.09277490800785,17.09154527682851,2022-04-27 23:40:00
553200,19.55535368671808,18.120033841530248,17.122290730025604,2022-04-27 23:50:00
553800,19.52299393684052,18.144761357013152,17.15228174842321,2022-04-28 00:00:00
554400,19.48587642764755,18.16692527829332,17.181469166112567,2022-04-28 00:10:00
555000,19.444095924881477,18.1864984272488,17.209805453566766,2022-04-28 00:20:00
555600,19.39775618870405,18.203458674912373,17.237244807816577,2022-04-28 00:30:00
556200,19.346969775245757,18.217788982965047,17.263743239331543,2022-04-28 00:40:00
556800,19.29185782140531,18.229477435538183,17.289258655440623,2022-04-28 00:50:00
557400,19.232549813317405,18.23851726125372,17.313750940136114,2022-04-28 01:00:00
558000,19.16918333892068,18.24490684547033,17.337182030105243,2022-04-28 01:10:00
558600,19.10190382510663,18.248649732704383,17.359515986849022,2022-04-28 01:20:00
559200,19.030864259939925,18.24975461923,17.38071906474782,2022-04-28 01:30:00
559800,18.956224900488625,18.248235335844154,17.400759774884204,2022-04-28 01:40:00
560400,18.878152966815033,18.244110820948848,17.41960894481842,2022-04-28 01:50:00
561000,18.7968223227098,18.237405083733133,17.437239773566027,2022-04-28 02:00:00
561600,18.712413143781838,18.228147157845264,17.45362788228221,2022-04-28 02:10:00
562200,18.62511157352788,18.21637104545136,17.468751360310034,2022-04-28 02:20:00
562800,18.535109368048342,18.2021156518276,17.482590806504383,2022-04-28 02:30:00
563400,18.442603530073235,18.18542471061892,17.495129365772446,2022-04-28 02:40:00
564000,18.34779593300443,18.166346699904608,17.50635276076116,2022-04-28 02:50:00
564600,18.25089293568548,18.14493474922968,17.516249318632948,2022-04-28 03:00:00
565200,18.152104988633955,18.12124653777892,17.524809992878744,2022-04-28 03:10:00
565800,18.051646232487265,18.09534418389056,17.532028380125453,2022-04-28 03:20:00
566400,17.94973408942112,18.067294126116593,17.537900731908188,2022-04-28 03:30:00
567000,17.8465888483267,18.0371669960576,17.54242596138336,2022-04-28 03:40:00
567600,17.74243324453037,18.005037483216164,17.545605644970898,2022-04-28 03:50:00
568200,17.637492034856688,17.970984192123563,17.547444018921816,2022-04-28 04:00:00
568800,17.531991568846987,17.935089492012732,17.54794797081961,2022-04-28 04:10:00
569400,17.426159356946734,17.897439359326157,17.54712702602948,2022-04-28 04:20:00
570000,17.320223636484215,17.858123213355753,17.544993329123276,2022-04-28 04:30:00
570600,17.214412936268904,17.817233745328767,17.541561620315065,2022-04-28 04:40:00
571200,17.1089556406355,17.7748667412673,17.53684920695233,2022-04-28 04:50:00
571800,17.00407955376642,17.73112089895414,17.530875930116824,2022-04-28 05:00:00
572400,16.900011465119583,17.68609763935975,17.5236641264001,2022-04-28 05:10:00
573000,16.796976716791196,17.63990091288431,17.515238584926102,2022-04-28 05:20:00
573600,16.6951987736351,17.59263700080866,17.50562649976344,2022-04-28 05:30:00
574200,16.59489879696083,17.544414312201656,17.494857417501816,2022-04-28 05:40:00
574800,16.496295222610495,17.495343176977492,17.4829631807391,2022-04-28 05:50:00
575400,16.399603344236596,17.445535635132526,17.469977866950263,2022-04-28 06:00:00
576000,16.305034902560568,17.395105222778007,17.455937723133367,2022-04-28 06:10:00
576600,16.212797681394022,17.344166755334054,17.440881096340267,2022-04-28 06:20:00
577200,16.123095111198502,17.292836108285265,17.42484836020957,2022-04-28 06:30:00
577800,16.036125880932207,17.241229995923952,17.4078818376401,2022-04-28 06:40:00
578400,15.95208355892624,17.189465748495888,17.3900257197538,2022-04-28 06:50:00
579000,15.871156223510836,17.137661088177293,17.371325981299798,2022-04-28 07:00:00
579600,15.793526104094507,17.0859339043077,17.35183029266416,2022-04-28 07:10:00
580200,15.719369233380204,17.03440202830805,17.331587928650624,2022-04-28 07:20:00
580800,15.648855111379016,16.983183008711322,17.310649674207262,2022-04-28 07:30:00
581400,15.582146381861818,16.93239388673587,17.289067727278994,2022-04-28 07:40:00
582000,15.51939852186581,16.88215097282465,17.266895598969203,2022-04-28 07:50:00
582600,15.460759544844528,16.83256962458251,17.24418801120395,2022-04-28 08:00:00
583200,15.406369718027795,16.78376402652815,17.221000792090198,2022-04-28 08:10:00
583800,15.356361294530362,16.73584697208198,17.19739076916974,2022-04-28 08:20:00
584400,15.310858260716577,16.688929648207495,17.173415660771376,2022-04-28 08:30:00
585000,15.269976099304955,16.6431214231117,17.14913396566865,2022-04-28 08:40:00
585600,15.233821568660304,16.598529637413126,17.124604851252155,2022-04-28 08:50:00
586200,15.20249249869712,16.55525939917147,17.099888040431637,2022-04-28 09:00:00
586800,15.176077603778298,16.51341338317085,17.075043697480766,2022-04-28 09:10:00
587400,15.15465631296918,16.473091634839133,17.050132313044113,2022-04-28 09:20:00
588000,15.138298617967855,16.434391379174457,17.025214588524108,2022-04-28 09:30:00
588600,15.12706493900121,16.39740683504541,17.00035132006827,2022-04-28 09:40:00
589200,15.12100600894143,16.36222903521634,16.975603282378383,2022-04-28 09:50:00
589800,15.120162775865737,16.328945652424622,16.95103111250597,2022-04-28 10:00:00
590400,15.124566324241256,16.297640831935716,16.926695194142432,2022-04-28 10:10:00
591000,15.134237814887696,16.2683950306712,16.90265554204916,2022-04-28 10:20:00
591600,15.149188443830583,16.241284863481823,16.87897168739705,2022-04-28 10:30:00
592200,15.169419420121786,16.21638295670261,16.8557025640113,2022-04-28 10:40:00
592800,15.194921962674108,16.193757809297285,16.832906395738895,2022-04-28 10:50:00
593400,15.225677316110572,16.17347366186324,16.810640585167913,2022-04-28 11:00:00
594000,15.261656785599577,16.15559037374748,16.788961603912796,2022-04-28 11:10:00
594600,15.302821790611912,16.140163308504338,16.76792488467476,2022-04-28 11:20:00
595200,15.349123937493514,16.127243227914498,16.747584715281853,2022-04-28 11:30:00
595800,15.400505110718468,16.116876194764554,16.727994134911434,2022-04-28 11:40:00
596400,15.456897582645418,16.10910348457594,16.709204832691167,2022-04-28 11:50:00
597000,15.518224141571034,16.103961506447845,16.691267048873232,2022-04-28 12:00:00
597600,15.58439823783544,16.101481733163688,16.674229478767938,2022-04-28 12:10:00
598200,15.655324147700393,16.101690640699125,16.65813917962184,2022-04-28 12:20:00
598800,15.730897154688632,16.104609657239994,16.643041480614905,2022-04-28 12:30:00
599400,15.81100374804095,16.110255121813083,16.628979896150916,2022-04-28 12:40:00
600000,15.8955218379082,16.118638252603716,16.615996042603026,2022-04-28 12:50:00
600600,15.98432098687448,16.129765125022196,16.604129558676295,2022-04-28 13:00:00
601200,16.07726265736332,16.143636659561132,16.593418029535364,2022-04-28 13:10:00
601800,16.174200474463937,16.16024861946614,16.583896914844402,2022-04-28 13:20:00
602400,16.274980503670083,16.17959161822171,16.575599480853786,2022-04-28 13:30:00
603000,16.37944154300576,16.20165113684172,16.56855673666553,2022-04-28 13:40:00
603600,16.48741542897999,16.226407550930666,16.562797374795483,2022-04-28 13:50:00
604200,16.598727355791638,16.253836167457855,16.55834771614817,2022-04-28 14:00:00
604800,16.713196207169144,16.283907271186248,16.555231659506624,2022-04-28 14:10:00
605400,16.83063490022226,16.316586180652504,16.553470635635144,2022-04-28 14:20:00
606000,16.95085074064327,16.3518333136061,16.553083566080858,2022-04-28 14:30:00
606600,17.073645788585612,16.38960426176966,16.554086826752865,2022-04-28 14:40:00
607200,17.19881723452225,16.42984987478828,16.556494216348394,2022-04-28 14:50:00
607800,17.326157784366853,16.472516353200657,16.56031692968516,2022-04-28 15:00:00
608400,17.455456053126195,16.517545350258906,16.56556353599149,2022-04-28 15:10:00
609000,17.586496966333087,16.564874082399854,16.57223996219461,2022-04-28 15:20:00
609600,17.719062168496283,16.614435448160908,16.58034948123899,2022-04-28 15:30:00
610200,17.85293043778792,16.666158155309017,16.589892705456748,2022-04-28 15:40:00
